month,period,mean,p25,p50,p75,p90
2028-03-01,off_peak,47.08439842936493,-21.162821691795514,53.91422896633426,121.02284740778794,188.76833424237216
2028-04-01,peak,32.02661076272895,-85.83551833935226,37.8522474950067,146.63323419592936,234.64577559775682
2028-04-01,off_peak,38.35299411126079,-40.086093226392464,31.07310779884643,115.33195749423658,173.8078481806208
2028-05-01,peak,51.26597173931643,-40.6385777473339,43.192342888631416,143.80467014084056,228.6343352711012
2028-05-01,off_peak,31.29817570674725,-39.88182522056535,26.57956183584733,109.87927781406215,182.37809416321087
2028-06-01,off_peak,30.445487966378288,-46.733922132124704,39.25705959472256,102.5667734934492,165.90229359842647
2028-06-01,peak,42.662859969322746,-45.27657514987551,52.01332929003952,134.53198684709724,262.8999583053445
2028-07-01,peak,71.77732747841299,-35.23568715004323,74.04893980107161,190.39856339058326,293.4570791150281
2028-07-01,off_peak,55.72590623086993,-5.471229049043295,49.6437931084225,136.62726955650058,190.6670156439765
2028-08-01,peak,90.48933978585063,-11.709344914419926,94.30352430107362,202.18235441950117,292.9014519265398
2028-08-01,off_peak,67.6601425617225,4.465931488631153,66.90402802170632,132.64093565601746,199.88145465515456
2028-09-01,peak,56.92756928546064,-46.082590215534935,56.44806588460151,158.73340482491733,250.75647941426863
2028-09-01,off_peak,39.701781701201874,-36.254796892150374,43.5183108200047,107.50854081648868,192.77009909377784
2028-10-01,off_peak,27.28241242731521,-45.85410593432781,26.78403701382004,97.80051494453537,160.1405200505867
2028-10-01,peak,56.35515488375187,-57.01764471583586,60.040476982589325,164.79594700475144,281.50125449967686
2028-11-01,peak,45.33451905723381,-59.61199242463731,49.70305287292514,146.98420196179097,245.0017031939425
2028-11-01,off_peak,36.34500027566832,-19.50122294080289,31.967670211086098,103.21940624230886,161.06932181472257
2028-12-01,off_peak,58.263874426430085,-5.943515508052554,56.885187568192634,119.19086424417645,172.9503744076877
2028-12-01,peak,50.57093360826801,-51.77992300115818,57.74550825742641,156.61361118528123,247.7356490848606
2029-01-01,off_peak,62.24134266914481,-22.560740097621064,57.173878253981286,141.8297164431542,223.06908077748128
2029-01-01,peak,85.9924917644393,-27.410212009404855,113.23165389220574,178.7634372783985,269.0403823353526
2029-02-01,peak,83.83407307490364,-15.233247815953586,78.41188207228652,197.02070314705264,280.89223457739956
2029-02-01,off_peak,66.21216510671887,-2.413677549717189,65.86029426993943,134.5392010236086,196.20491179229612
2029-03-01,off_peak,44.88867913486669,-29.096565190786833,48.122246738101865,123.5081906997429,175.5454959140404
2029-03-01,peak,27.533265256133582,-73.46770484902706,15.013837428786028,138.9367695113171,245.65636866294386
2029-04-01,off_peak,29.732414908983454,-41.99318112088348,30.09841376023462,95.10611015329758,167.8143711304525
2029-04-01,peak,43.30496791559751,-42.44055712780694,55.427795441583825,136.7100590862615,206.12207845264427
2029-05-01,peak,46.48627952229108,-46.68382662305979,45.9156637762834,151.23973208120162,239.5233831219845
2029-05-01,off_peak,38.06440591535596,-38.535191376902034,39.017962423057725,112.82992206004691,184.5167447007571
2029-06-01,off_peak,47.06647455616998,-29.270016217727907,42.47563841364594,114.01937840114189,191.83783706575642
2029-06-01,peak,24.37997141071838,-82.67237875503088,28.36676494961716,127.50890295526155,229.9179373781286
2029-07-01,off_peak,45.858456063419396,-28.247405415570146,53.22898541439681,113.60261386335063,194.93967589588837
2029-07-01,peak,77.61161356761795,-28.794841948308157,65.84287052751623,177.97533952936755,254.75397995975436
2029-08-01,off_peak,70.17355845731197,0.11348438334238686,73.43062868893502,146.01981534274705,207.36088554560973
2029-08-01,peak,73.60485729651134,-26.271327406194253,75.21741345319884,177.37649558279765,277.12243635500874
2029-09-01,off_peak,45.12583970145124,-25.378801132500808,44.71662064569774,115.41470890090795,170.72302997809462
2029-09-01,peak,57.27448428657168,-53.32000366519731,57.66712866744083,142.4564705929209,248.41123106461228
2029-10-01,peak,49.30646760077556,-51.836514074448885,54.26572140373891,172.7269813405233,243.23660922831226
2029-10-01,off_peak,19.303677882647104,-60.55502015167595,10.390603383347752,100.66822461738852,188.13069247923792
2029-11-01,peak,48.74213219935893,-52.51984356417674,51.62000323554663,136.0387732542581,247.36849488381856
2029-11-01,off_peak,27.789208786827086,-35.30392582583599,19.103063775261766,105.58975217037818,173.69499309444697
2029-12-01,peak,60.06164171739482,-36.30681808099352,66.54606296914062,163.1130461333251,228.107394489719
2029-12-01,off_peak,48.82955787523995,-28.663333963915445,41.28840253159157,127.76986911191632,205.59341822085128
2030-01-01,peak,74.4570335604586,-29.662827979022456,55.536728629872414,175.3573336825898,296.7169348420574
2030-01-01,off_peak,71.8403666675426,-1.0766598182001115,67.72031559508662,152.93830221050203,218.33552569368496
2030-02-01,off_peak,66.70337177752323,-5.8517446656339445,69.85112715807566,140.2742740487175,190.5002405858387
2030-02-01,peak,77.1560158282496,-33.2979976804002,85.8103550724932,178.4884708555988,295.25709896897484
2030-03-01,peak,48.43421934387365,-64.3625139217104,49.96900562937984,167.41985798076809,255.918760592353
2030-03-01,off_peak,36.80952118563787,-37.85373855541624,40.36272510272887,105.26055240061736,157.780716425839
2030-04-01,off_peak,23.726664224950344,-48.85845570785741,17.08074472094115,92.3902886322037,169.14958203033504
2030-04-01,peak,37.01445719963414,-88.01854827342825,39.29598668405615,153.91110124476836,252.10877032123048
2030-05-01,off_peak,39.50369090940806,-27.158837704460574,42.19539722680443,111.86522712436934,163.59046068618306
2030-05-01,peak,34.54553914997653,-60.737020336432295,29.66172566679162,141.33446108810122,226.72152741046574
2030-06-01,off_peak,36.811292462643706,-41.07958520842132,33.09361991490802,119.22077195543416,172.10295547193624
2030-06-01,peak,49.12630844736914,-29.620983012168434,50.53048754462286,139.7423071863572,242.58088568999423
2030-07-01,peak,68.87709887099255,-18.864025321478596,75.18137153589123,168.64774021189987,236.75571407678078
2030-07-01,off_peak,26.8509154451617,-43.032092950948524,24.51258022101336,100.4968157307183,163.1668124672889
2030-08-01,peak,89.3482989617595,-9.872408097781324,90.45531273962091,192.76606460939408,279.7029481030479
2030-08-01,off_peak,72.65477460336439,0.42321078848146243,64.72957448756844,163.15208077431683,220.6481000976953
2030-09-01,peak,82.50843204077405,-24.1704193588691,81.65761304988692,170.72949157857278,284.7105841681326
2030-09-01,off_peak,41.38675821448225,-46.15670665762488,38.30620136156351,127.53968210219334,184.66094395711053
2030-10-01,peak,53.6013178121688,-42.01222649545349,59.99192161324348,145.56952141582815,233.2043973050512
2030-10-01,off_peak,36.009367753405826,-24.531398437738204,32.794019776324745,97.4572123082219,172.89265621282092
2030-11-01,peak,36.35967269578906,-74.24697123426571,38.790085461780095,142.1158045577684,257.429753095012
2030-11-01,off_peak,42.802354995529406,-37.82175199026647,32.39230953570693,121.31573729277385,182.07013366583632
2030-12-01,off_peak,41.27160410228034,-22.3701889302057,34.66698980042941,121.62761428714177,180.7809015618147
2030-12-01,peak,27.866872415961158,-84.79733855259207,31.876974549883514,126.37877822421225,222.99571014539006
