month,period,mean,p25,p50,p75,p90
2028-04-01,peak,45.08923385276028,20.946317841832474,47.58034758145668,71.63366531816145,90.46678279206273
2028-04-01,off_peak,29.682282921628108,12.897485673790534,29.616401435739323,46.20875941499967,67.35555986286724
2028-05-01,peak,50.739496812882905,26.222248608035386,54.75682792405332,73.0245330342938,94.81460173174523
2028-05-01,off_peak,30.927091940209635,13.376851764746506,31.25402095337601,51.111926628115455,63.66016094104949
2028-06-01,off_peak,33.07381352555512,16.142442264247677,31.620290914147233,50.06765793876295,66.78792368535427
2028-06-01,peak,51.83439478714996,27.437024618117196,50.674868708307585,82.23332891013197,104.016511603186
2028-07-01,peak,76.31798825173007,53.67997799598579,79.00986490565231,100.18103297903082,120.88849119771037
2028-07-01,off_peak,35.676899767092756,19.899601531914314,36.701477172249206,55.99230270991492,69.00562682232787
2028-08-01,peak,68.37346770576822,39.78927856237863,71.71496956867277,100.69417391156684,119.78749266133765
2028-08-01,off_peak,38.18665395520913,23.81959246729591,36.547167703365716,51.14426099266518,68.51919465786828
2028-09-01,peak,53.01480851781911,31.088969883760047,53.12713326117941,75.32979355330419,98.0348896835302
2028-09-01,off_peak,32.63943123344372,12.262777092474986,32.96515762291783,53.66828558902296,67.34253360202712
2028-10-01,off_peak,32.490433310005464,15.655977705879623,29.736235448109085,48.25579161322051,64.16035208855338
2028-10-01,peak,47.48578418466721,22.032136011905152,47.970715792096854,72.33382188315684,95.10132298450519
2028-11-01,peak,53.20638170183425,28.510738021074893,54.91832364866734,79.60238564582467,101.58828768566352
2028-11-01,off_peak,39.9773898898338,21.67129919567042,39.404337626357204,56.23109919644362,72.3470447260637
2028-12-01,off_peak,46.50900825831293,28.102798274948604,46.14920377904545,64.57885097916036,79.92291681784464
2028-12-01,peak,56.49102405136813,31.86607709275448,55.02893196775582,81.84720881123711,106.97526738843311
2029-01-01,off_peak,62.510791142734426,44.97889823264755,61.61530081330652,79.95407963696833,96.7388244143424
2029-01-01,peak,71.95198550780783,44.66892994028506,71.07125840223463,100.44860641957358,123.8427807121188
2029-02-01,peak,63.93781549606167,38.14807894491524,65.13541525165581,90.62965179990653,111.27442198157796
2029-02-01,off_peak,50.190900119734145,34.122813906416425,47.68563417632213,66.17951974844043,82.12494896305994
2029-03-01,off_peak,34.5656855185912,16.681806944311127,31.36332387306547,54.49289334595929,69.70416905993054
2029-03-01,peak,43.68891215770675,16.902367877499614,42.468255755293285,67.85609071067967,97.13229308168927
2029-04-01,off_peak,29.489944172141737,7.185671906689633,30.542541623419602,51.466739948282374,69.17213536921504
2029-04-01,peak,44.209316832982175,21.492517838330656,46.63133344914053,70.48387107427882,91.87360667509905
2029-05-01,peak,42.79623731980703,13.840919789377155,44.50015567204885,67.46288724815572,91.72549188239982
2029-05-01,off_peak,28.96852910829061,12.389491438904052,27.177220726739563,48.18031177384772,64.67524879497904
2029-06-01,off_peak,31.61439183466985,15.574219525696435,29.85519580307709,47.832738561837225,63.02738998773301
2029-06-01,peak,49.48786240363843,23.530814701451522,50.863353231655395,78.1036275519112,97.38119133824503
2029-07-01,off_peak,39.84604734759587,21.6914062445909,39.47555405772688,56.18546250050058,76.56557039436575
2029-07-01,peak,69.20449462220041,42.0981849362786,72.21148877960549,94.82394043151062,116.528380476653
2029-08-01,off_peak,39.92657091244469,24.562546350995554,38.93551964316794,57.27352003866446,76.14783377959678
2029-08-01,peak,65.51945607468772,42.99449547339177,67.09274223262162,90.69078033994296,111.17716099849645
2029-09-01,off_peak,31.723104485293707,11.872330912837933,32.836850475495304,49.77594494181133,66.55099546370627
2029-09-01,peak,45.90349087522431,20.504752523522807,47.17912909057595,73.4474631341625,98.02445835551929
2029-10-01,peak,46.461354553844174,22.42236191525662,49.61893351888014,70.76666604596024,93.34907173132956
2029-10-01,off_peak,33.04840308969327,13.386605408598973,34.87689729179331,48.75873169370911,68.21739478121371
2029-11-01,peak,42.38849784107255,17.38321554975811,41.67583675361755,68.51034206284307,87.71640520881758
2029-11-01,off_peak,37.42591888572103,21.089697898124903,37.23710332702097,55.26633142721976,69.9115656547563
2029-12-01,peak,55.931289870963084,27.594976991587707,55.14300039590726,81.16332816047343,106.78007776317897
2029-12-01,off_peak,45.525340697416496,27.97451877047649,43.83142311511802,63.361741402948226,82.2590217882722
2030-01-01,peak,66.57764743020385,42.438055788916685,64.45210241043921,93.22608274285273,107.7971913406243
2030-01-01,off_peak,54.09290474019641,36.559248448094536,54.055826859596415,73.1159379086521,91.50937040844457
2030-02-01,off_peak,46.96102121963781,29.09071408473899,47.087984861197654,64.46842636025386,79.09104425767744
2030-02-01,peak,57.22483538021891,31.052905453349403,59.8272567324021,87.75665811171157,111.12023017076748
2030-03-01,peak,40.25009844196721,15.620528245816187,42.02064737577675,65.28558715585699,81.08082615493127
2030-03-01,off_peak,30.25613934055814,11.041413556866729,32.302167152878525,48.952569046489174,65.67077802199901
2030-04-01,off_peak,24.093556315298848,3.161835840500772,28.438334197569862,43.78255935838482,57.711284198072484
2030-04-01,peak,37.664202437654595,12.150512140744986,36.59820401359485,59.220677911974256,94.83172681277351
2030-05-01,off_peak,29.802526836014714,9.748369686047887,29.2211316291025,50.420805208241134,66.15648449714851
2030-05-01,peak,40.378279289446944,19.136673069325838,38.3087382803718,63.93154965060818,87.47125382681935
2030-06-01,off_peak,27.83462900904525,9.106188742643237,27.53834579906453,45.671690832541195,64.89634993536642
2030-06-01,peak,42.99702214256666,15.85605896935774,45.05775070031808,72.90763056304391,92.53454251858125
2030-07-01,peak,62.81856245348663,36.419976213672875,62.400886202429845,82.55095033442268,111.1270310722429
2030-07-01,off_peak,36.99134020758574,15.346759462501277,38.382774829057,57.34083309859146,71.36485545415104
2030-08-01,peak,56.34549182107263,26.770066306457906,57.6331585393977,79.34963619537382,107.07504283953563
2030-08-01,off_peak,36.59251071330431,17.704978781449228,37.13330811741325,52.45250394755237,69.75334905086412
2030-09-01,peak,49.79435571718575,21.76876557708504,48.994668974656065,79.28252715806325,106.23258618218726
2030-09-01,off_peak,31.045020995465038,13.710568553594692,32.913114851894534,50.27732089212229,65.88538142907659
2030-10-01,peak,40.51358558567806,14.262574845128828,41.994145341787764,69.76277215919114,91.31789314607828
2030-10-01,off_peak,32.946217355609136,17.261998945986598,31.320247859685082,50.0841029779776,66.70844781883767
2030-11-01,peak,41.52868227018851,19.601503889173234,42.90048541936103,64.00312926199686,91.27018349813584
2030-11-01,off_peak,32.31886679392379,11.732671813224945,30.33504881679587,51.56794005667729,67.7651552919334
2030-12-01,off_peak,41.71173602422059,16.950395444061325,41.82179966635991,65.61154230830604,84.11583430934651
2030-12-01,peak,49.274487340830184,20.527725701797618,52.663407391710756,77.27120005036173,99.74393405492343
